Time, Counts, LTA, Delta, Yaw, Pitch
14885.523,1012,1172,160,22.31,22.31
14901.488,1012,1172,160,18.17,18.17
14930.404,1012,1172,160,18.49,18.49
14948.355,1012,1172,160,16.59,16.59
14973.325,1012,1172,160,15.23,15.23
14987.252,1012,1172,160,16.43,16.43
15009.197,1012,1172,160,14.96,14.96
15027.145,1012,1172,160,18.29,18.29
15047.094,1012,1172,160,17.99,17.99
15073.086,1011,1172,161,16.25,16.25
15092.972,1011,1172,161,18.3,18.3
15110.921,1012,1172,160,14.74,14.74
15130.911,1012,1172,160,18.75,18.75
15163.852,1012,1172,160,20.53,20.53
15170.765,1012,1172,160,16.76,16.76
15189.71,1013,1172,159,19.36,19.36
15207.7,1013,1172,159,16.72,16.72
15234.591,1012,1172,160,18.75,18.75
15253.577,1012,1172,160,18.37,18.37
15269.534,1012,1172,160,17.29,17.29
15290.479,1012,1172,160,14.96,14.96
15310.388,1012,1172,160,14.87,14.87
15330.374,1011,1172,161,16.46,16.46
15350.281,1011,1172,161,14.31,14.31
15371.26,1012,1172,160,16.02,16.02
15395.162,1012,1172,160,15.83,15.83
15416.107,1012,1172,160,14.33,14.33
15433.063,1013,1172,159,17.47,17.47
15461.983,1013,1172,159,16.97,16.97
15471.991,1012,1172,160,16.85,16.85
15491.936,1012,1172,160,17.64,17.64
15519.861,1013,1172,159,18.97,18.97
15532.796,1012,1172,160,17.71,17.71
15558.743,1012,1172,160,17.71,17.71
15575.679,1013,1172,159,16.91,16.91
15591.637,1013,1172,159,16.4,16.4
15612.583,1013,1172,159,16.64,16.64
15632.567,1014,1172,158,15.6,15.6
15653.504,1014,1172,158,18.03,18.03
15672.453,1014,1172,158,16.25,16.25
15691.405,1014,1172,158,17.23,17.23
15718.311,1014,1172,158,16.7,16.7
15737.252,1014,1172,158,17.3,17.3
15755.235,1014,1172,158,17.3,17.3
15773.186,1013,1172,159,18.68,18.68
15795.111,1014,1172,158,17.75,17.75
15815.072,1014,1172,158,16.15,16.15
15833.023,1014,1172,158,17.0,17.0
15853.934,1013,1172,159,17.05,17.05
15879.864,1014,1172,158,17.33,17.33
15903.803,1014,1172,158,16.88,16.88
15918.76,1014,1172,158,16.32,16.32
15934.778,1014,1172,158,16.97,16.97
15957.69,1014,1172,158,16.12,16.12
15977.607,1014,1172,158,17.26,17.26
15994.596,1015,1172,157,17.12,17.12
16016.545,1014,1172,158,18.37,18.37
16039.504,1014,1172,158,16.6,16.6
16055.419,1014,1172,158,15.56,15.56
16101.309,1014,1172,158,15.23,15.23
16108.252,1014,1172,158,13.53,13.53
16119.258,1013,1172,159,13.87,13.87
16161.112,1013,1172,159,15.38,15.38
16167.099,1013,1172,159,11.51,11.51
16178.1,1014,1172,158,9.91,9.91
16203.066,1013,1172,159,8.54,8.54
16220.952,1013,1172,159,11.87,11.87
16238.941,1013,1172,159,13.67,13.67
16257.891,1013,1172,159,13.32,13.32
16278.795,1013,1172,159,12.23,12.23
16297.753,1013,1172,159,9.22,9.22
16320.719,1013,1172,159,20.05,20.05
16338.643,1013,1172,159,30.5,30.5
16360.583,1014,1172,158,25.39,25.39
16381.525,1016,1172,156,27.8,27.8
16400.471,1016,1172,156,30.85,30.85
16419.455,1015,1172,157,32.09,32.09
16456.328,1015,1172,157,11.27,11.27
16463.313,1016,1172,156,31.99,31.99
16481.273,1017,1172,155,20.19,20.19
16500.247,1016,1172,156,15.16,15.16
16520.185,1016,1172,156,15.38,15.38
16544.088,1017,1172,155,11.03,11.03
16561.081,1016,1172,156,9.67,9.67
16579.028,1016,1172,156,15.88,15.88
16600.941,1016,1172,156,41.52,41.52
16619.919,1015,1172,157,47.96,47.96
16640.864,1016,1172,156,57.02,57.02
16659.816,1016,1172,156,73.95,73.95
16684.711,1017,1172,155,76.03,76.03
16698.722999999998,1018,1172,154,34.85,34.85
16777.577,1018,1172,154,16.72,16.72
16800.512,1016,1172,156,89.99,89.99
16806.495,1015,1172,157,76.36,76.36
16810.484,1016,1172,156,87.35,87.35
16817.466,1018,1172,154,89.63,89.63
16832.433,1017,1172,155,86.67,86.67
16843.432,1014,1172,158,89.97,89.97
16856.398,1013,1172,159,89.93,89.93
16881.299,1014,1172,158,84.54,84.54
16903.242,1013,1172,159,68.63,68.63
16924.18,1013,1172,159,89.91,89.91
16945.125,1011,1172,161,39.24,39.24
16964.074,1011,1172,161,71.84,71.84
17015.934,1013,1172,159,70.78,70.78
17021.919,1012,1172,160,36.11,36.11
17030.897,1011,1172,161,-9.56,-9.56
17049.899,1011,1172,161,26.41,26.41
17068.8,1009,1172,163,63.29,63.29
17089.738,1008,1172,164,42.15,42.15
17115.724,1007,1172,165,61.49,61.49
17149.579,1007,1172,165,43.54,43.54
17163.55,1006,1172,166,9.54,9.54
17179.499,1005,1172,167,-28.91,-28.91
17198.447,1004,1172,168,36.65,36.65
17218.399,1004,1172,168,33.43,33.43
17243.395,1005,1172,167,18.02,18.02
17268.261,1006,1172,166,3.19,3.19
17284.217,1005,1172,167,14.77,14.77
17303.168,1003,1172,169,15.06,15.06
17325.108,1003,1172,169,3.3,3.3
17343.059,1005,1172,167,6.61,6.61
17379.998,1004,1172,168,7.06,7.06
17395.918,1001,1172,171,13.08,13.08
17412.874,1001,1172,171,1.85,1.85
17445.784,1003,1172,169,23.0,23.0
17451.774,1004,1172,168,17.07,17.07
17471.717,1003,1172,169,10.32,10.32
17488.67,1002,1172,170,10.68,10.68
17513.606,1003,1172,169,12.55,12.55
17535.552,1003,1172,169,-7.81,-7.81
17549.564,1002,1172,170,4.45,4.45
17570.455,1001,1172,171,3.42,3.42
17587.405,1001,1172,171,1.14,1.14
17609.347,1001,1172,171,-3.7,-3.7
17627.299,1002,1172,170,10.74,10.74
17654.295,1001,1172,171,1.39,1.39
17674.18,1000,1172,172,-2.22,-2.22
17689.139,1001,1172,171,-10.49,-10.49
17711.075,1001,1172,171,2.48,2.48
17730.028,1000,1172,172,-7.21,-7.21
17760.978,999,1172,173,-13.81,-13.81
17776.956,999,1172,173,-9.61,-9.61
17798.846,999,1172,173,-4.82,-4.82
17812.806,999,1172,173,-12.78,-12.78
17835.744,999,1172,173,-12.24,-12.24
17855.688,999,1172,173,-7.19,-7.19
17877.635,1000,1172,172,-2.19,-2.19
17896.579,999,1172,173,-5.28,-5.28
17919.519,998,1172,174,-4.37,-4.37
17935.48,998,1172,174,-11.15,-11.15
17953.428,997,1172,175,-8.93,-8.93
17975.408,997,1172,175,-6.03,-6.03
17994.316,997,1172,175,-10.59,-10.59
18026.232,998,1172,174,-9.28,-9.28
18037.242,998,1172,174,-16.61,-16.61
18054.161,998,1172,174,-8.97,-8.97
18084.08,997,1172,175,-7.26,-7.26
18096.046,997,1172,175,-6.44,-6.44
18114.997,997,1172,175,-7.87,-7.87
18135.939,997,1172,175,-9.53,-9.53
18160.876,996,1172,176,-18.02,-18.02
18174.84,997,1172,175,-16.61,-16.61
18198.773,997,1172,175,-17.72,-17.72
18217.731,997,1172,175,-12.06,-12.06
18237.666,997,1172,175,-11.42,-11.42
18258.61,997,1172,175,-12.92,-12.92
18279.6,997,1172,175,-11.16,-11.16
18299.503,997,1172,175,-10.38,-10.38
18320.447,997,1172,175,-10.43,-10.43
18337.402,997,1172,175,-12.27,-12.27
18360.338,997,1172,175,-11.89,-11.89
18384.274,997,1172,175,-12.18,-12.18
18403.267,997,1172,175,-14.36,-14.36
18420.183,997,1172,175,-15.7,-15.7
18442.119,996,1172,176,-14.26,-14.26
18472.041,996,1172,176,-15.78,-15.78
18485.006,996,1172,176,-17.3,-17.3
18504.957,997,1172,175,-13.74,-13.74
18525.898,997,1172,175,-15.27,-15.27
18548.836,996,1172,176,-14.86,-14.86
18567.786,997,1172,175,-14.76,-14.76
18590.722,997,1172,175,-13.57,-13.57
18612.699,998,1172,174,-14.72,-14.72
18658.546,997,1172,175,-13.6,-13.6
18666.534,997,1172,175,-14.3,-14.3
18673.501,997,1172,175,-16.19,-16.19
18719.384,997,1172,175,-14.94,-14.94
18723.368,997,1172,175,-16.23,-16.23
18736.333,997,1172,175,-19.84,-19.84
18762.264,997,1172,175,-16.61,-16.61
18783.209,998,1172,174,-12.41,-12.41
18798.252,997,1172,175,-14.43,-14.43
18817.202,997,1172,175,-16.55,-16.55
18837.183,997,1172,175,-17.42,-17.42
18856.096,998,1172,174,-17.04,-17.04
18884.087,997,1172,175,-10.87,-10.87
18900.02,997,1172,175,-12.45,-12.45
18921.958,998,1172,174,-13.85,-13.85
18942.9,998,1172,174,-20.46,-20.46
18960.851,998,1172,174,-10.28,-10.28
18978.804,997,1172,175,-10.77,-10.77
19002.705,998,1172,174,-16.13,-16.13
19024.647,998,1172,174,-11.63,-11.63
19063.546,998,1172,174,-12.74,-12.74
19073.55,998,1172,174,-14.53,-14.53
19085.585,998,1172,174,-10.46,-10.46
19104.534,999,1172,173,-15.34,-15.34
19128.473,999,1172,173,-17.2,-17.2
19145.426,998,1172,174,-16.83,-16.83
19174.354,998,1172,174,-14.14,-14.14
19189.306,997,1172,175,-17.08,-17.08
19211.286,998,1172,174,-15.41,-15.41
19227.214,997,1172,175,-12.6,-12.6
19252.142,997,1172,175,-15.45,-15.45
19273.085,997,1172,175,-14.94,-14.94
19303.003,997,1172,175,-10.9,-10.9
19316.967,997,1172,175,-9.42,-9.42
19333.921,997,1172,175,-13.74,-13.74
19353.875,998,1172,174,-11.58,-11.58
19377.819,998,1172,174,-12.57,-12.57
19394.759,998,1172,174,-12.12,-12.12
19419.727,998,1172,174,-13.59,-13.59
19446.618,997,1172,175,-19.95,-19.95
19463.574,997,1172,175,-15.23,-15.23
19478.535,997,1172,175,-17.3,-17.3
19496.489,998,1172,174,-12.47,-12.47
19516.433,998,1172,174,-13.54,-13.54
19536.379,998,1172,174,-14.05,-14.05
19559.317,998,1172,174,-9.94,-9.94
19586.245,998,1172,174,-14.21,-14.21
19602.208,998,1172,174,-11.66,-11.66
19619.159,997,1172,175,-7.84,-7.84
19639.108,996,1172,176,-7.23,-7.23
19662.042,997,1172,175,-11.2,-11.2
19685.984,997,1172,175,-12.74,-12.74
19701.956,997,1172,175,-14.17,-14.17
19722.885,996,1172,176,-13.75,-13.75
19746.822,996,1172,176,-9.66,-9.66
19763.774,996,1172,176,-7.04,-7.04
19782.72,997,1172,175,-8.79,-8.79
19811.642,997,1172,175,-28.53,-28.53
19827.599,998,1172,174,-36.85,-36.85
19844.559,997,1172,175,-22.11,-22.11
19866.497,996,1172,176,0.0,0.0
19881.457,995,1172,177,14.63,14.63
19904.394,997,1172,175,-11.69,-11.69
19939.3,999,1172,173,-7.23,-7.23
19944.324,997,1172,175,17.62,17.62
19964.234,995,1172,177,3.08,3.08
19998.148,996,1172,176,-6.16,-6.16
20008.117,998,1172,174,-13.24,-13.24
20026.068,997,1172,175,-6.24,-6.24
20045.017,994,1172,178,9.18,9.18
20064.966,994,1172,178,16.24,16.24
20084.926,997,1172,175,17.55,17.55
20111.879,998,1172,174,22.59,22.59
20127.831,998,1172,174,25.97,25.97
20145.749,998,1172,174,32.02,32.02
20165.7,1000,1172,172,-23.26,-23.26
20186.675,1001,1172,171,-27.42,-27.42
20204.59,999,1172,173,-50.49,-50.49
20230.593,997,1172,175,-7.3,-7.3
20250.47,996,1172,176,75.36,75.36
20269.418,998,1172,174,88.18,88.18
20289.364,1001,1172,171,88.52,88.52
20311.306,1003,1172,169,89.79,89.79
20331.294,1004,1172,168,89.97,89.97
20360.174,1005,1172,167,89.92,89.92
20381.134,1006,1172,166,88.48,88.48
20393.097,1004,1172,168,54.02,54.02
20411.039,1003,1172,169,-41.54,-41.54
20431.983,1001,1172,171,-27.33,-27.33
20450.933,1001,1172,171,-6.58,-6.58
20471.881,1001,1172,171,2.21,2.21
20489.827,1001,1172,171,33.58,33.58
20516.764,1002,1172,170,63.2,63.2
20537.704,1002,1172,170,49.48,49.48
20552.664,1004,1172,168,60.35,60.35
20581.587,1006,1172,166,48.77,48.77
20594.583,1006,1172,166,44.27,44.27
20614.5,1006,1172,166,32.36,32.36
20636.437,1006,1172,166,16.42,16.42
20654.423,1006,1172,166,9.05,9.05
20670.351,1006,1172,166,0.0,0.0
20695.282,1005,1172,167,-2.88,-2.88
20707.251,1005,1172,167,5.94,5.94
20732.18,1006,1172,166,6.95,6.95
20750.133,1007,1172,165,2.59,2.59
20772.072,1008,1172,164,7.93,7.93
20791.027000000002,1009,1172,163,21.65,21.65
20811.965,1009,1172,163,34.77,34.77
20830.918,1010,1172,162,28.65,28.65
20852.858,1012,1172,160,14.17,14.17
20877.793,1013,1172,159,26.41,26.41
20892.752,1012,1172,160,46.03,46.03
20913.697,1012,1172,160,39.43,39.43
20933.644,1014,1172,158,26.43,26.43
20952.625,1016,1172,156,23.15,23.15
20972.538,1014,1172,158,27.6,27.6
20993.486,1011,1172,161,27.12,27.12
21018.421,1012,1172,160,31.69,31.69
21038.362,1015,1172,157,27.6,27.6
21054.318,1016,1172,156,26.03,26.03
21074.264,1014,1172,158,26.19,26.19
21092.217,1013,1172,159,27.43,27.43
21114.158,1014,1172,158,30.6,30.6
21132.11,1015,1172,157,23.6,23.6
21155.054,1014,1172,158,22.6,22.6
21173.036,1013,1172,159,18.04,18.04
21216.933,1013,1172,159,21.89,21.89
21224.862,1014,1172,158,23.21,23.21
21237.829,1014,1172,158,24.34,24.34
21252.788,1015,1172,157,24.12,24.12
21279.714,1015,1172,157,21.31,21.31
21296.67,1015,1172,157,22.96,22.96
21313.682,1015,1172,157,29.12,29.12
21334.57,1014,1172,158,30.74,30.74
21360.507,1014,1172,158,31.68,31.68
21377.456,1014,1172,158,25.83,25.83
21397.401,1015,1172,157,23.24,23.24
21420.345,1015,1172,157,27.02,27.02
21436.304,1014,1172,158,30.01,30.01
21457.239,1015,1172,157,24.35,24.35
21476.192,1016,1172,156,18.6,18.6
21502.122,1015,1172,157,17.31,17.31
21522.07,1014,1172,158,20.84,20.84
21539.025,1014,1172,158,19.02,19.02
21557.972,1015,1172,157,17.21,17.21
21577.917,1016,1172,156,15.49,15.49
21596.866,1015,1172,157,16.52,16.52
21616.812,1015,1172,157,20.48,20.48
21640.748,1014,1172,158,20.04,20.04
21673.66,1015,1172,157,17.47,17.47
21685.628,1016,1172,156,18.6,18.6
21697.597,1015,1172,157,19.51,19.51
21734.497,1014,1172,158,18.05,18.05
21763.42,1014,1172,158,19.44,19.44
21768.414,1015,1172,157,19.77,19.77
21776.423,1015,1172,157,18.25,18.25
21799.334,1015,1172,157,18.62,18.62
21857.175,1015,1172,157,16.29,16.29
21864.19,1015,1172,157,17.0,17.0
21872.129,1015,1172,157,18.48,18.48
21881.116,1014,1172,158,19.05,19.05
21912.022,1013,1172,159,18.08,18.08
21919.004,1014,1172,158,18.54,18.54
21939.95,1014,1172,158,20.95,20.95
21968.881,1014,1172,158,19.29,19.29
21982.832,1014,1172,158,18.08,18.08
22004.776,1015,1172,157,18.92,18.92
22031.705,1015,1172,157,19.95,19.95
22045.668,1014,1172,158,16.96,16.96
22073.591,1014,1172,158,15.26,15.26
22081.569,1014,1172,158,17.68,17.68
22101.516,1014,1172,158,15.64,15.64
22122.461,1014,1172,158,15.56,15.56
22144.441,1014,1172,158,16.05,16.05
22166.349,1014,1172,158,15.91,15.91
22194.27,1014,1172,158,17.54,17.54
22208.23,1014,1172,158,18.79,18.79
22221.238,1014,1172,158,18.52,18.52
22245.131,1014,1172,158,18.81,18.81
22263.084,1014,1172,158,18.15,18.15
22282.032,1014,1172,158,19.19,19.19
22306.969,1014,1172,158,18.01,18.01
22329.913,1014,1172,158,17.07,17.07
22343.872,1014,1172,158,16.48,16.48
22364.822,1014,1172,158,17.37,17.37
22385.756,1014,1172,158,15.47,15.47
22404.713,1014,1172,158,15.2,15.2
22425.648,1014,1172,158,15.51,15.51
22446.592,1014,1172,158,16.47,16.47
22466.54,1014,1172,158,15.55,15.55
22504.437,1014,1172,158,16.4,16.4
22509.463,1014,1172,158,15.75,15.75
22528.375,1014,1172,158,17.17,17.17
22561.287,1014,1172,158,18.14,18.14
22569.264,1014,1172,158,18.45,18.45
22589.21,1014,1172,158,18.68,18.68
22608.159,1014,1172,158,19.17,19.17
22634.159,1015,1172,157,19.51,19.51
22656.103,1015,1172,157,19.65,19.65
22672.093,1015,1172,157,18.05,18.05
22689.044,1015,1172,157,16.76,16.76
22708.991,1014,1172,158,16.21,16.21
22731.93,1015,1172,157,16.21,16.21
22747.894,1015,1172,157,17.44,17.44
22771.793,1015,1172,157,17.64,17.64
22789.74,1016,1172,156,16.55,16.55
22816.67,1016,1172,156,15.7,15.7
22830.666,1015,1172,157,20.24,20.24
22851.609,1015,1172,157,18.42,18.42
22872.519,1016,1172,156,18.32,18.32
22891.503,1016,1172,156,19.92,19.92
22909.455,1016,1172,156,21.26,21.26
22932.37,1016,1172,156,18.69,18.69
22963.277000000002,1017,1172,155,18.19,18.19
22979.273,1017,1172,155,13.64,13.64
22993.197,1017,1172,155,10.62,10.62
23014.139,1017,1172,155,5.84,5.84
23034.096,1017,1172,155,8.58,8.58
23055.094,1017,1172,155,16.48,16.48
23075.012,1016,1172,156,17.0,17.0
23091.965,1016,1172,156,18.68,18.68
23113.906,1016,1172,156,23.75,23.75
23146.819,1017,1172,155,26.72,26.72
23157.758,1017,1172,155,32.48,32.48
23190.705,1017,1172,155,40.0,40.0
23194.661,1018,1172,154,46.64,46.64
23215.645,1018,1172,154,48.73,48.73
23235.582,1019,1172,153,46.41,46.41
23255.499,1019,1172,153,42.3,42.3
23273.451,1019,1172,153,41.8,41.8
23301.408,1018,1172,154,44.72,44.72
23316.378,1017,1172,155,51.69,51.69
23337.275,1017,1172,155,61.92,61.92
23357.223,1017,1172,155,69.06,69.06
23378.201,1018,1172,154,74.5,74.5
23396.117,1020,1172,152,78.74,78.74
23417.105,1020,1172,152,79.27,79.27
23443.06,1021,1172,151,80.06,80.06
23459.985,1021,1172,151,79.78,79.78
23478.94,1020,1172,152,78.33,78.33
23496.889,1019,1172,153,74.65,74.65
23516.836,1019,1172,153,73.5,73.5
23539.733,1018,1172,154,70.85,70.85
23558.683,1018,1172,154,80.69,80.69
23580.669,1017,1172,155,88.3,88.3
23600.579,1016,1172,156,89.99,89.99
23616.573,1015,1172,157,87.18,87.18
23638.49,1014,1172,158,85.85,85.85
23659.449,1012,1172,160,83.08,83.08
23681.389,1013,1172,159,69.56,69.56
23701.336,1013,1172,159,78.4,78.4
23728.234,1012,1172,160,27.23,27.23
23745.24,1012,1172,160,58.28,58.28
23783.119,1011,1172,161,23.27,23.27
23788.076,1010,1172,162,21.03,21.03
23808.051,1010,1172,162,8.78,8.78
23841.928,1010,1172,162,-0.5,-0.5
23856.886,1009,1172,163,-0.45,-0.45
23869.852,1008,1172,164,2.15,2.15
23883.817,1007,1172,165,-1.19,-1.19
23907.784,1006,1172,166,-9.32,-9.32
23925.735,1005,1172,167,-28.78,-28.78
23948.674,1004,1172,168,-2.47,-2.47
23966.633,1003,1172,169,47.38,47.38
23995.585,1003,1172,169,43.54,43.54
24007.521,1004,1172,168,27.57,27.57
24033.457,1005,1172,167,15.82,15.82
24053.358,1004,1172,168,16.39,16.39
24075.336,1002,1172,170,-10.64,-10.64
24095.281,1002,1172,170,-9.29,-9.29
24116.192,1004,1172,168,-11.11,-11.11
24136.176,1003,1172,169,-9.12,-9.12
24158.116,1001,1172,171,-2.1,-2.1
24180.019,1002,1172,170,-7.91,-7.91
24201.996,1003,1172,169,-6.67,-6.67
24226.929,1003,1172,169,-1.52,-1.52
24263.795,1001,1172,171,1.83,1.83
24272.807,1001,1172,171,1.53,1.53
24280.749,1002,1172,170,9.15,9.15
24300.696,1002,1172,170,-9.81,-9.81
24315.661,1001,1172,171,-6.17,-6.17
24339.598,1000,1172,172,-0.92,-0.92
24363.563,1000,1172,172,-8.83,-8.83
24377.494,1002,1172,170,-6.25,-6.25
24418.388,1002,1172,170,-7.45,-7.45
24425.398,1001,1172,171,-2.7,-2.7
24437.332,1001,1172,171,-6.11,-6.11
24475.265,1002,1172,170,-5.59,-5.59
24495.188,1002,1172,170,-2.61,-2.61
24500.199,1000,1172,172,-10.15,-10.15
24517.122,1000,1172,172,0.59,0.59
24536.08,1000,1172,172,2.09,2.09
24558.029,1000,1172,172,-2.59,-2.59
24575.976,1000,1172,172,-8.73,-8.73
24603.897,1000,1172,172,-4.59,-4.59
24610.872,1000,1172,172,-3.16,-3.16
24640.788,1001,1172,171,-4.12,-4.12
24656.744,1001,1172,171,-7.81,-7.81
24677.693,1001,1172,171,-8.03,-8.03
24697.67,1001,1172,171,-3.66,-3.66
24716.625,1000,1172,172,-1.75,-1.75
24734.572,1001,1172,171,-2.56,-2.56
24768.456,1000,1172,172,-2.64,-2.64
24780.459,1000,1172,172,-9.65,-9.65
24795.38,1000,1172,172,-3.53,-3.53
24817.319,1000,1172,172,3.96,3.96
24835.266,1000,1172,172,-5.87,-5.87
24857.213,1000,1172,172,-7.17,-7.17
24876.158,1000,1172,172,-5.01,-5.01
24901.093,999,1172,173,-4.13,-4.13
24914.08,999,1172,173,-4.17,-4.17
24936.034,999,1172,173,-6.22,-6.22
24955.947,999,1172,173,-9.8,-9.8
24975.899,999,1172,173,-7.91,-7.91
24993.843,998,1172,174,-5.98,-5.98
25018.783,998,1172,174,-5.8,-5.8
25057.71,999,1172,173,-11.5,-11.5
25066.692,998,1172,174,-12.13,-12.13
25080.611,998,1172,174,-12.04,-12.04
25125.525,998,1172,174,-10.25,-10.25
25130.483,999,1172,173,-11.34,-11.34
25144.444,999,1172,173,-11.33,-11.33
25162.43,999,1172,173,-10.08,-10.08
25182.378,998,1172,174,-10.85,-10.85
25205.278,999,1172,173,-11.27,-11.27
25226.255,999,1172,173,-9.45,-9.45
25242.213,999,1172,173,-13.41,-13.41
25269.173,998,1172,174,-8.9,-8.9
25281.115,998,1172,174,-8.54,-8.54
25305.012,999,1172,173,-9.38,-9.38
25324.957,999,1172,173,-9.66,-9.66
25344.938,999,1172,173,-10.64,-10.64
25362.897,999,1172,173,-11.38,-11.38
25388.821,999,1172,173,-9.56,-9.56
25407.737,999,1172,173,-10.52,-10.52
25426.723,999,1172,173,-11.27,-11.27
25446.676,999,1172,173,-11.36,-11.36
25470.603,998,1172,174,-9.51,-9.51
25487.559,998,1172,174,-10.69,-10.69
25516.446,999,1172,173,-12.21,-12.21
25535.432,999,1172,173,-10.3,-10.3
25576.284,999,1172,173,-13.51,-13.51
25582.275,999,1172,173,-10.88,-10.88
25598.261,999,1172,173,-10.47,-10.47
25620.203,1000,1172,172,-15.23,-15.23
25643.173,1000,1172,172,-19.75,-19.75
25662.086,999,1172,173,-23.19,-23.19
25697.996,999,1172,173,-7.9,-7.9
25710.928,999,1172,173,-11.77,-11.77
25725.897,999,1172,173,-13.21,-13.21
25753.847999999998,1000,1172,172,-10.0,-10.0
25771.762,1000,1172,172,-10.74,-10.74
25786.759,1000,1172,172,-11.5,-11.5
25809.695,999,1172,173,-12.91,-12.91
25831.637,1000,1172,172,-9.53,-9.53
25852.581,1000,1172,172,-7.74,-7.74
25871.494,999,1172,173,-10.82,-10.82
25897.464,1000,1172,172,-10.37,-10.37
25914.386,999,1172,173,-13.44,-13.44
25931.37,999,1172,173,-12.67,-12.67
25960.261,999,1172,173,-11.67,-11.67
25978.209,999,1172,173,-12.68,-12.68
26004.207,999,1172,173,-14.02,-14.02
26026.119,998,1172,174,-13.51,-13.51
26043.071,998,1172,174,-10.63,-10.63
26069.004,999,1172,173,-12.75,-12.75
26083.926,999,1172,173,-14.78,-14.78
26107.92,999,1172,173,-8.56,-8.56
26133.805,999,1172,173,-11.86,-11.86
26161.725,999,1172,173,-10.16,-10.16
26171.732,998,1172,174,-12.91,-12.91
26191.637,999,1172,173,-10.66,-10.66
26213.616,998,1172,174,-9.13,-9.13
26231.531,998,1172,174,-9.65,-9.65
26250.517,998,1172,174,-4.86,-4.86
26276.435,999,1172,173,-7.37,-7.37
26292.404,999,1172,173,-9.46,-9.46
26312.356,999,1172,173,-10.44,-10.44
26342.275,999,1172,173,-5.94,-5.94
26356.199,998,1172,174,-2.72,-2.72
26373.187,999,1172,173,-3.88,-3.88
26401.112,999,1172,173,-5.5,-5.5
26415.101,999,1172,173,-8.8,-8.8
26436.019,999,1172,173,-8.97,-8.97
26450.979,1000,1172,172,-13.47,-13.47
26477.907,1001,1172,171,-23.95,-23.95
26495.865,1001,1172,171,-22.8,-22.8
26523.76,1001,1172,171,4.5,4.5
26542.738,1000,1172,172,11.17,11.17
26561.649,1001,1172,171,3.75,3.75
26582.642,1002,1172,170,2.58,2.58
26608.527000000002,1001,1172,171,15.05,15.05
26626.481,1000,1172,172,33.6,33.6
26644.467,1001,1172,171,45.44,45.44
26666.37,1003,1172,169,43.59,43.59
26686.353,1004,1172,168,17.42,17.42
26706.263,1004,1172,168,2.3,2.3
26763.144,1002,1172,170,-18.21,-18.21
26768.13,1001,1172,171,-16.3,-16.3
26772.084,1001,1172,171,-11.69,-11.69
26793.076,1001,1172,171,14.08,14.08
26814.011,1000,1172,172,34.93,34.93
26833.931,1000,1172,172,45.77,45.77
26872.815,1001,1172,171,62.55,62.55
26878.806,1002,1172,170,73.15,73.15
26899.784,1003,1172,169,75.6,75.6
26918.694,1003,1172,169,84.75,84.75
26943.668,1004,1172,168,74.17,74.17
26985.556,1005,1172,167,86.92,86.92
26991.534,1005,1172,167,84.33,84.33
27003.465,1005,1172,167,64.56,64.56
27029.432,1005,1172,167,29.86,29.86
27043.36,1005,1172,167,-9.28,-9.28
27068.3,1006,1172,166,-47.63,-47.63
27092.28,1006,1172,166,-14.9,-14.9
27105.198,1005,1172,167,9.4,9.4
27125.146,1004,1172,168,10.66,10.66
27142.13,1005,1172,167,18.56,18.56
27164.072,1007,1172,165,21.31,21.31
27183.992,1007,1172,165,25.12,25.12
27204.962,1006,1172,166,16.3,16.3
27229.862,1007,1172,165,23.41,23.41
27249.859,1008,1172,164,32.83,32.83
27264.771,1009,1172,163,47.45,47.45
27286.746,1010,1172,162,36.62,36.62
27304.696,1011,1172,161,26.0,26.0
27326.602,1012,1172,160,28.14,28.14
27345.585,1013,1172,159,33.03,33.03
27366.53,1011,1172,161,33.51,33.51
27384.481,1012,1172,160,22.32,22.32
27410.382,1014,1172,158,12.9,12.9
27428.365,1014,1172,158,14.63,14.63
27447.329,1013,1172,159,14.67,14.67
27468.258,1013,1172,159,6.23,6.23
27490.164,1013,1172,159,16.03,16.03
27511.109,1014,1172,158,25.83,25.83
27528.063,1013,1172,159,18.82,18.82
27554.0,1014,1172,158,11.86,11.86
27572.948,1015,1172,157,18.05,18.05
27592.944,1015,1172,157,23.33,23.33
27621.849,1013,1172,159,19.6,19.6
27629.827,1014,1172,158,18.34,18.34
27648.774,1015,1172,157,21.46,21.46
27675.673,1015,1172,157,20.72,20.72
27688.669,1014,1172,158,21.21,21.21
27713.575,1015,1172,157,18.09,18.09
27733.514,1015,1172,157,14.58,14.58
27751.5,1014,1172,158,13.79,13.79
27771.412,1014,1172,158,19.38,19.38
27792.366,1014,1172,158,19.69,19.69
27811.34,1015,1172,157,18.25,18.25
27831.253,1015,1172,157,18.75,18.75
27850.254,1015,1172,157,24.79,24.79
27872.141,1015,1172,157,23.73,23.73
27897.081,1015,1172,157,24.69,24.69
27911.041,1016,1172,156,25.49,25.49
27933.021,1016,1172,156,22.35,22.35
27952.927,1015,1172,157,22.73,22.73
27972.907,1015,1172,157,21.38,21.38
27990.847,1016,1172,156,20.48,20.48
28009.809,1015,1172,157,19.82,19.82
28030.765,1015,1172,157,21.15,21.15
28054.66,1015,1172,157,20.16,20.16
28072.644,1015,1172,157,18.95,18.95
28090.596,1015,1172,157,18.89,18.89
28113.531,1015,1172,157,19.04,19.04
