Time, Counts, LTA, Delta, Yaw, Pitch
27753.115,1045,1172,127,15.68,15.68
27771.063,1045,1172,127,12.96,12.96
27790.013,1045,1172,127,21.62,21.62
27808.962,1046,1172,126,19.27,19.27
27836.89,1048,1172,124,14.27,14.27
27854.806,1050,1172,122,20.41,20.41
27872.763,1050,1172,122,8.92,8.92
27891.744,1050,1172,122,13.99,13.99
27912.685,1051,1172,121,1.06,1.06
27931.637,1051,1172,121,-7.28,-7.28
27951.55,1052,1172,120,4.38,4.38
27971.527000000002,1052,1172,120,16.14,16.14
27991.438,1051,1172,121,17.3,17.3
28018.407,1053,1172,119,10.81,10.81
28032.368,1055,1172,117,6.4,6.4
28053.277,1055,1172,117,12.34,12.34
28073.225,1053,1172,119,19.64,19.64
28095.163,1053,1172,119,25.74,25.74
28111.144,1056,1172,116,10.66,10.66
28133.099,1058,1172,114,9.57,9.57
28153.032,1056,1172,116,17.37,17.37
28172.953,1054,1172,118,16.36,16.36
28194.897,1055,1172,117,17.13,17.13
28213.879,1058,1172,114,11.66,11.66
28232.798,1057,1172,115,14.64,14.64
28276.713,1055,1172,117,7.85,7.85
28283.657,1055,1172,117,10.27,10.27
28296.628,1057,1172,115,18.42,18.42
28322.554,1059,1172,113,16.64,16.64
28349.514,1060,1172,112,15.7,15.7
28355.473,1060,1172,112,15.62,15.62
28373.418,1060,1172,112,17.0,17.0
28397.361,1060,1172,112,20.48,20.48
28414.342,1061,1172,111,22.66,22.66
28434.254,1062,1172,110,24.31,24.31
28455.233,1062,1172,110,20.29,20.29
28473.186,1061,1172,111,20.12,20.12
28500.144,1060,1172,112,17.64,17.64
28517.07,1061,1172,111,14.53,14.53
28537.009,1061,1172,111,14.5,14.5
28558.956,1061,1172,111,22.23,22.23
28576.907,1061,1172,111,21.57,21.57
28597.817,1061,1172,111,21.41,21.41
28615.804,1062,1172,110,19.1,19.1
28637.71,1062,1172,110,15.44,15.44
28655.696,1061,1172,111,19.88,19.88
28678.624,1061,1172,111,17.15,17.15
28697.606,1062,1172,110,16.32,16.32
28719.546,1063,1172,109,18.37,18.37
28737.45,1062,1172,110,18.6,18.6
28758.426,1061,1172,111,19.76,19.76
28777.371,1062,1172,110,18.15,18.15
28795.322,1062,1172,110,19.17,19.17
28824.25,1062,1172,110,21.65,21.65
28835.186,1062,1172,110,25.38,25.38
28860.152000000002,1063,1172,109,24.67,24.67
28882.058,1064,1172,108,20.9,20.9
28916.001,1064,1172,108,21.44,21.44
28922.946,1064,1172,108,21.32,21.32
28938.938,1064,1172,108,23.08,23.08
28959.885,1064,1172,108,21.91,21.91
29005.797,1065,1172,107,21.9,21.9
29015.734,1064,1172,108,19.47,19.47
29020.69,1064,1172,108,21.19,21.19
29039.672,1064,1172,108,23.94,23.94
29061.611,1064,1172,108,24.54,24.54
29081.558,1065,1172,107,21.35,21.35
29109.486,1065,1172,107,21.5,21.5
29123.445,1064,1172,108,23.06,23.06
29146.351,1064,1172,108,23.74,23.74
29162.342,1065,1172,107,24.4,24.4
29185.253,1066,1172,106,20.99,20.99
29203.196,1065,1172,107,20.32,20.32
29224.178,1064,1172,108,19.37,19.37
29251.104,1064,1172,108,21.39,21.39
29265.07,1065,1172,107,20.67,20.67
29284.99,1065,1172,107,20.71,20.71
29308.975,1064,1172,108,21.43,21.43
29326.904,1064,1172,108,20.59,20.59
29348.846,1064,1172,108,22.21,22.21
29369.752,1065,1172,107,21.58,21.58
29387.738,1065,1172,107,22.12,22.12
29407.686,1065,1172,107,23.98,23.98
29428.629,1065,1172,107,21.34,21.34
29446.548,1065,1172,107,21.42,21.42
29482.46,1065,1172,107,19.72,19.72
29488.472,1065,1172,107,21.19,21.19
29509.415,1065,1172,107,22.59,22.59
29529.359,1065,1172,107,19.3,19.3
29561.24,1065,1172,107,20.76,20.76
29571.247,1065,1172,107,20.06,20.06
29596.18,1065,1172,107,19.68,19.68
29611.14,1066,1172,106,23.38,23.38
29638.034,1066,1172,106,27.66,27.66
29652.998,1066,1172,106,27.25,27.25
29674.972,1067,1172,105,20.36,20.36
29696.881,1067,1172,105,16.79,16.79
29713.839,1067,1172,105,14.71,14.71
29737.802,1067,1172,105,12.89,12.89
29757.724,1067,1172,105,11.85,11.85
29778.665,1068,1172,104,13.79,13.79
29803.72,1068,1172,104,25.99,25.99
29820.672,1067,1172,105,30.81,30.81
29840.619,1067,1172,105,29.27,29.27
29862.595,1068,1172,104,23.24,23.24
29882.506,1068,1172,104,18.99,18.99
29901.455,1067,1172,105,23.34,23.34
29923.396,1067,1172,105,37.18,37.18
29942.345,1068,1172,104,31.33,31.33
29962.291,1069,1172,103,24.13,24.13
29985.232,1069,1172,103,13.64,13.64
30005.176,1068,1172,104,12.79,12.79
30026.122,1067,1172,105,2.52,2.52
30045.075,1066,1172,106,-2.16,-2.16
30066.014,1067,1172,105,6.74,6.74
30086.959,1067,1172,105,24.02,24.02
30107.902,1066,1172,106,39.93,39.93
30131.842,1067,1172,105,42.07,42.07
30152.785,1068,1172,104,49.48,49.48
30195.671,1068,1172,104,45.87,45.87
30202.684,1067,1172,105,53.85,53.85
30213.626,1067,1172,105,62.06,62.06
30243.576,1067,1172,105,80.64,80.64
30252.528,1067,1172,105,87.1,87.1
30272.466,1067,1172,105,81.52,81.52
30306.371,1068,1172,104,84.49,84.49
30322.33,1067,1172,105,88.55,88.55
30337.289,1066,1172,106,89.69,89.69
30354.242,1067,1172,105,82.94,82.94
30377.181,1067,1172,105,86.64,86.64
30397.127,1066,1172,106,81.18,81.18
30424.089,1064,1172,108,65.77,65.77
30444.006,1064,1172,108,60.65,60.65
30462.952,1065,1172,107,89.58,89.58
30482.9,1065,1172,107,28.64,28.64
30502.85,1063,1172,109,26.91,26.91
30524.786,1062,1172,110,39.11,39.11
30544.732,1062,1172,110,28.7,28.7
30571.664,1062,1172,110,12.66,12.66
30588.618,1061,1172,111,13.98,13.98
30611.555,1059,1172,113,34.18,34.18
30631.508,1058,1172,114,30.4,30.4
30654.446,1058,1172,114,15.0,15.0
30674.4,1057,1172,115,1.26,1.26
30695.334,1055,1172,117,1.57,1.57
30723.26,1053,1172,119,-10.7,-10.7
30738.219,1052,1172,120,-0.71,-0.71
30759.159,1052,1172,120,-31.23,-31.23
30779.108,1052,1172,120,-19.82,-19.82
30801.082,1050,1172,122,-5.6,-5.6
30840.013,1049,1172,123,-12.82,-12.82
30857.005,1050,1172,122,-20.9,-20.9
30883.921,1051,1172,121,-11.51,-11.51
30888.906,1049,1172,123,-1.11,-1.11
30905.862,1049,1172,123,-3.3,-3.3
30925.814,1050,1172,122,-7.59,-7.59
30940.768,1051,1172,121,-4.19,-4.19
30973.683,1050,1172,122,0.38,0.38
30989.642,1049,1172,123,2.84,2.84
31010.586,1049,1172,123,2.78,2.78
31030.528,1050,1172,122,-3.81,-3.81
31049.486,1050,1172,122,0.34,0.34
31070.422,1049,1172,123,7.04,7.04
31088.373,1049,1172,123,6.42,6.42
31119.294,1050,1172,122,-4.15,-4.15
31132.293,1051,1172,121,-13.06,-13.06
31157.195,1050,1172,122,-11.5,-11.5
31178.135,1049,1172,123,-7.79,-7.79
31199.077,1049,1172,123,-13.9,-13.9
31217.03,1049,1172,123,-21.09,-21.09
31247.948,1048,1172,124,-24.7,-24.7
31260.915,1047,1172,125,-21.16,-21.16
31287.876,1047,1172,125,-19.01,-19.01
31305.792,1049,1172,123,-16.1,-16.1
31328.73,1048,1172,124,-17.52,-17.52
31348.678,1047,1172,125,-19.56,-19.56
31374.613,1047,1172,125,-18.89,-18.89
31393.56,1047,1172,125,-18.4,-18.4
31413.506,1047,1172,125,-19.29,-19.29
31434.447,1046,1172,126,-17.02,-17.02
31477.332,1046,1172,126,-17.63,-17.63
31493.298,1046,1172,126,-17.24,-17.24
31524.207,1046,1172,126,-17.68,-17.68
31530.196,1047,1172,125,-17.0,-17.0
31543.156,1047,1172,125,-14.03,-14.03
31563.139,1047,1172,125,-14.22,-14.22
31591.028,1047,1172,125,-13.63,-13.63
31611.972999999998,1048,1172,124,-14.45,-14.45
31639.899,1047,1172,125,-15.56,-15.56
31653.863,1047,1172,125,-11.25,-11.25
31670.815,1046,1172,126,-22.02,-22.02
31713.7,1046,1172,126,-20.5,-20.5
31740.628,1047,1172,125,-24.14,-24.14
31746.613,1046,1172,126,-28.19,-28.19
31764.565,1046,1172,126,-25.44,-25.44
31779.529,1045,1172,127,-19.68,-19.68
31804.493,1046,1172,126,-24.08,-24.08
31822.423,1046,1172,126,-21.88,-21.88
31843.353,1047,1172,125,-25.17,-25.17
31871.347999999998,1047,1172,125,-27.67,-27.67
31886.238,1046,1172,126,-22.8,-22.8
31906.185,1046,1172,126,-21.46,-21.46
31929.161,1046,1172,126,-23.16,-23.16
31949.072,1045,1172,127,-29.9,-29.9
31975.041,1045,1172,127,-23.1,-23.1
31997.944,1044,1172,128,-28.21,-28.21
32012.901,1045,1172,127,-14.08,-14.08
32038.832,1044,1172,128,-28.49,-28.49
32055.919,1044,1172,128,-22.66,-22.66
32078.858,1044,1172,128,-24.22,-24.22
32123.745,1044,1172,128,-26.37,-26.37
32128.723,1044,1172,128,-25.5,-25.5
32161.602,1044,1172,128,-27.32,-27.32
32170.584,1045,1172,127,-26.07,-26.07
32186.535,1045,1172,127,-28.76,-28.76
32207.514,1045,1172,127,-26.56,-26.56
32234.418,1044,1172,128,-26.56,-26.56
32254.391,1044,1172,128,-27.92,-27.92
32270.346,1044,1172,128,-26.74,-26.74
32292.287,1044,1172,128,-21.34,-21.34
32325.199,1043,1172,129,-24.06,-24.06
32337.166,1044,1172,128,-28.21,-28.21
32362.107,1044,1172,128,-25.69,-25.69
32379.023,1043,1172,129,-27.13,-27.13
32401.96,1043,1172,129,-27.59,-27.59
32421.943,1044,1172,128,-25.45,-25.45
32443.85,1044,1172,128,-23.93,-23.93
32463.793,1044,1172,128,-25.27,-25.27
32491.728,1044,1172,128,-25.14,-25.14
32509.709,1043,1172,129,-24.93,-24.93
32530.651,1044,1172,128,-24.83,-24.83
32553.553,1044,1172,128,-26.31,-26.31
32571.543,1044,1172,128,-26.82,-26.82
32593.482,1044,1172,128,-28.38,-28.38
32619.412,1044,1172,128,-29.35,-29.35
32640.321,1044,1172,128,-25.51,-25.51
32658.274,1044,1172,128,-25.57,-25.57
32683.207,1044,1172,128,-27.58,-27.58
32700.165,1044,1172,128,-25.12,-25.12
32722.136,1044,1172,128,-27.19,-27.19
32762.033,1043,1172,129,-29.31,-29.31
32768.014,1044,1172,128,-24.61,-24.61
32795.939,1045,1172,127,-22.55,-22.55
32809.901,1045,1172,127,-29.58,-29.58
32827.854,1045,1172,127,-30.31,-30.31
32851.757,1045,1172,127,-29.34,-29.34
32897.634,1045,1172,127,-26.32,-26.32
32906.643,1045,1172,127,-28.79,-28.79
32918.577,1045,1172,127,-26.79,-26.79
32938.523,1043,1172,129,-25.39,-25.39
32959.502,1044,1172,128,-26.87,-26.87
32984.402,1044,1172,128,-23.72,-23.72
33003.387,1043,1172,129,-26.49,-26.49
33021.336,1043,1172,129,-30.1,-30.1
33045.274,1043,1172,129,-24.84,-24.84
33066.182,1043,1172,129,-24.78,-24.78
33089.154,1043,1172,129,-25.94,-25.94
33113.059,1043,1172,129,-23.89,-23.89
33131.045,1043,1172,129,-23.93,-23.93
33151.963,1043,1172,129,-21.08,-21.08
33172.931,1043,1172,129,-24.12,-24.12
33192.847,1043,1172,129,-18.34,-18.34
33215.815,1043,1172,129,-19.63,-19.63
33242.717,1043,1172,129,-17.63,-17.63
33259.702,1042,1172,130,-26.56,-26.56
33282.638,1043,1172,129,-20.56,-20.56
33303.547,1043,1172,129,-23.21,-23.21
33323.528,1044,1172,128,-22.42,-22.42
33343.474,1045,1172,127,-25.44,-25.44
33395.308,1045,1172,127,-20.21,-20.21
33406.306,1045,1172,127,-19.88,-19.88
33418.249,1045,1172,127,-19.45,-19.45
33439.183,1046,1172,126,-18.8,-18.8
33455.141,1046,1172,126,-22.06,-22.06
33480.147,1045,1172,127,-22.59,-22.59
33499.034,1045,1172,127,-22.42,-22.42
33516.976,1045,1172,127,-19.01,-19.01
33538.954,1044,1172,128,-29.02,-29.02
33558.902,1044,1172,128,-26.54,-26.54
33579.842,1045,1172,127,-18.5,-18.5
33600.754,1045,1172,127,-9.2,-9.2
33627.696,1045,1172,127,-24.9,-24.9
33646.664,1046,1172,126,-41.17,-41.17
33666.612,1046,1172,126,-38.69,-38.69
33687.554,1045,1172,127,-22.71,-22.71
33709.46,1045,1172,127,1.55,1.55
33736.389,1046,1172,126,5.77,5.77
33759.365,1046,1172,126,-23.85,-23.85
33776.314,1047,1172,125,-38.61,-38.61
33794.237,1046,1172,126,-12.37,-12.37
33821.161,1046,1172,126,42.56,42.56
33839.148,1047,1172,125,61.7,61.7
33866.116,1049,1172,123,-87.66,-87.66
33896.997,1050,1172,122,-80.33,-80.33
33912.954,1048,1172,124,-87.94,-87.94
33927.914,1047,1172,125,-87.99,-87.99
33947.833,1048,1172,124,-77.66,-77.66
33967.772,1048,1172,124,-61.79,-61.79
33988.719,1047,1172,125,-64.7,-64.7
34035.594,1047,1172,125,-39.35,-39.35
34042.568,1047,1172,125,-5.87,-5.87
34049.552,1047,1172,125,0.95,0.95
34076.479,1047,1172,125,-22.14,-22.14
34091.439,1048,1172,124,-22.51,-22.51
34111.385,1049,1172,123,-14.31,-14.31
34129.372,1049,1172,123,-15.97,-15.97
34155.303,1049,1172,123,-3.33,-3.33
34174.219,1051,1172,121,-4.95,-4.95
34207.132,1052,1172,120,-10.27,-10.27
34222.127,1052,1172,120,-6.63,-6.63
34242.04,1052,1172,120,-11.49,-11.49
34262.018,1052,1172,120,-10.17,-10.17
34274.982,1054,1172,118,-7.32,-7.32
34290.939,1055,1172,117,4.14,4.14
34317.833,1055,1172,117,-2.07,-2.07
34331.839,1055,1172,117,-2.32,-2.32
34354.769,1056,1172,116,-2.22,-2.22
34372.722,1056,1172,116,0.25,0.25
34391.671,1056,1172,116,11.89,11.89
34411.586,1057,1172,115,16.4,16.4
34434.524,1059,1172,113,13.66,13.66
34453.524,1062,1172,110,4.97,4.97
34473.451,1062,1172,110,0.0,0.0
34497.359,1059,1172,113,9.71,9.71
34514.307,1060,1172,112,10.4,10.4
34532.296,1061,1172,111,3.38,3.38
34557.228,1060,1172,112,2.52,2.52
34574.183,1060,1172,112,1.12,1.12
34593.133,1059,1172,113,19.82,19.82
34614.04,1060,1172,112,17.78,17.78
34638.98,1062,1172,110,13.25,13.25
34683.853,1062,1172,110,15.56,15.56
34688.875,1061,1172,111,20.08,20.08
34707.828,1061,1172,111,25.65,25.65
34726.739,1063,1172,109,24.04,24.04
34737.746,1064,1172,108,18.02,18.02
34752.707,1064,1172,108,20.01,20.01
34775.613,1062,1172,110,19.25,19.25
34791.601,1061,1172,111,21.42,21.42
34814.508,1061,1172,111,20.39,20.39
34835.45,1063,1172,109,19.48,19.48
34856.397,1063,1172,109,17.5,17.5
34875.377,1062,1172,110,17.75,17.75
34896.321,1062,1172,110,19.47,19.47
34915.27,1062,1172,110,19.64,19.64
34935.183,1062,1172,110,19.82,19.82
34954.194,1062,1172,110,16.4,16.4
34979.064,1062,1172,110,14.75,14.75
35000.012,1062,1172,110,13.75,13.75
35017.967,1062,1172,110,17.18,17.18
35037.915,1061,1172,111,16.32,16.32
35059.883,1061,1172,111,15.99,15.99
35076.838,1061,1172,111,16.35,16.35
35096.784,1062,1172,110,15.23,15.23
35116.697,1062,1172,110,14.97,14.97
35141.63,1061,1172,111,14.97,14.97
35159.62,1061,1172,111,14.97,14.97
35178.536,1061,1172,111,15.81,15.81
35199.474,1062,1172,110,16.1,16.1
35218.428,1062,1172,110,16.82,16.82
35242.397,1063,1172,109,17.44,17.44
35258.321,1063,1172,109,18.35,18.35
35281.29,1063,1172,109,18.85,18.85
35319.157,1062,1172,110,19.78,19.78
35323.178,1062,1172,110,18.45,18.45
35341.132,1062,1172,110,19.04,19.04
35364.066,1063,1172,109,17.75,17.75
35381.03,1063,1172,109,14.06,14.06
35399.974,1063,1172,109,16.86,16.86
35420.935,1063,1172,109,16.08,16.08
35437.856,1062,1172,110,17.09,17.09
35465.765,1062,1172,110,17.14,17.14
35478.729,1062,1172,110,17.68,17.68
35522.645,1062,1172,110,18.34,18.34
35529.628,1063,1172,109,17.88,17.88
35542.591,1063,1172,109,17.44,17.44
35559.547,1063,1172,109,17.44,17.44
35581.486,1064,1172,108,18.33,18.33
35599.44,1065,1172,107,17.82,17.82
35628.368,1065,1172,107,17.22,17.22
35646.29,1065,1172,107,17.23,17.23
35665.234,1065,1172,107,16.82,16.82
35690.161,1065,1172,107,16.4,16.4
35708.152,1065,1172,107,16.43,16.43
35726.101,1065,1172,107,16.8,16.8
35745.018,1065,1172,107,18.21,18.21
35763.004,1065,1172,107,17.44,17.44
35790.931,1065,1172,107,18.65,18.65
35808.849,1064,1172,108,16.14,16.14
35827.798,1063,1172,109,17.4,17.4
35849.747,1063,1172,109,17.23,17.23
35865.731,1064,1172,108,17.27,17.27
35889.663,1064,1172,108,16.33,16.33
35907.615,1065,1172,107,17.64,17.64
35926.564,1066,1172,106,18.82,18.82
35960.469,1065,1172,107,18.26,18.26
35968.455,1065,1172,107,17.78,17.78
36006.351,1065,1172,107,17.54,17.54
36012.305,1065,1172,107,16.25,16.25
36032.285,1064,1172,108,16.57,16.57
36057.215,1064,1172,108,13.37,13.37
36073.171,1065,1172,107,16.4,16.4
36093.118,1064,1172,108,15.85,15.85
36115.027,1063,1172,109,17.04,17.04
36133.011,1064,1172,108,18.85,18.85
36152.924,1064,1172,108,26.27,26.27
36172.905,1063,1172,109,15.2,15.2
36192.853,1064,1172,108,8.52,8.52
36213.795,1063,1172,109,9.87,9.87
36232.746,1062,1172,110,11.85,11.85
36254.651,1062,1172,110,15.65,15.65
36292.553,1063,1172,109,11.83,11.83
36308.545,1064,1172,108,15.23,15.23
36316.521,1064,1172,108,13.01,13.01
36336.434,1064,1172,108,16.35,16.35
36357.376,1064,1172,108,15.89,15.89
36377.357,1065,1172,107,10.47,10.47
36395.274,1065,1172,107,10.64,10.64
36423.201,1064,1172,108,8.7,8.7
36441.226,1063,1172,109,10.07,10.07
36458.145,1063,1172,109,13.08,13.08
36477.094,1064,1172,108,16.07,16.07
36500.031,1064,1172,108,12.57,12.57
36518.979,1065,1172,107,7.83,7.83
36544.874,1065,1172,107,4.42,4.42
36563.858,1065,1172,107,5.6,5.6
36601.727,1065,1172,107,4.3,4.3
36606.709,1065,1172,107,-4.69,-4.69
36640.654,1065,1172,107,-4.1,-4.1
36645.604,1065,1172,107,0.31,0.31
36673.533,1064,1172,108,9.28,9.28
36684.502,1065,1172,107,12.88,12.88
36719.444,1066,1172,106,23.52,23.52
36743.38,1067,1172,105,21.46,21.46
36751.357,1066,1172,106,30.31,30.31
36764.322,1067,1172,105,59.03,59.03
36792.251,1067,1172,105,53.17,53.17
36806.191,1068,1172,104,59.26,59.26
36841.136,1068,1172,104,57.69,57.69
36849.115,1068,1172,104,47.23,47.23
36874.055,1067,1172,105,34.44,34.44
36887.013,1067,1172,105,34.89,34.89
36908.954,1067,1172,105,60.75,60.75
36928.906,1066,1172,106,68.95,68.95
36957.827,1065,1172,107,86.92,86.92
36974.781,1065,1172,107,89.59,89.59
36995.725,1065,1172,107,81.32,81.32
37016.667,1064,1172,108,71.69,71.69
37039.607,1064,1172,108,47.9,47.9
37058.554,1063,1172,109,52.75,52.75
37084.488,1062,1172,110,48.48,48.48
37101.444,1060,1172,112,84.28,84.28
37123.389,1061,1172,111,18.1,18.1
37142.331,1061,1172,111,25.88,25.88
37163.274,1060,1172,112,-1.5,-1.5
37185.216,1058,1172,114,-6.74,-6.74
37206.218,1058,1172,114,6.91,6.91
37241.162,1057,1172,115,8.73,8.73
37258.153,1056,1172,116,-2.08,-2.08
37285.112,1055,1172,117,-10.14,-10.14
37292.099,1053,1172,119,3.2,3.2
37311.078,1051,1172,121,-3.22,-3.22
37331.031,1051,1172,121,1.69,1.69
37350.973,1051,1172,121,1.13,1.13
37373.91,1050,1172,122,-10.53,-10.53
37394.825,1050,1172,122,-14.38,-14.38
37415.799,1049,1172,123,-13.67,-13.67
37437.704,1049,1172,123,-15.28,-15.28
37458.683,1048,1172,124,-19.08,-19.08
37479.627,1049,1172,123,-3.46,-3.46
37504.528,1048,1172,124,-10.22,-10.22
37523.521,1048,1172,124,-18.57,-18.57
37544.456,1049,1172,123,-12.22,-12.22
37566.395,1048,1172,124,7.15,7.15
37586.345,1046,1172,126,-5.29,-5.29
37611.31,1047,1172,125,-11.59,-11.59
37631.192,1048,1172,124,-9.48,-9.48
37650.192,1047,1172,125,-4.46,-4.46
37674.072,1046,1172,126,-17.32,-17.32
37694.031,1047,1172,125,-11.71,-11.71
37714.971,1047,1172,125,-17.38,-17.38
37740.895,1047,1172,125,-30.09,-30.09
37757.883,1047,1172,125,-25.57,-25.57
37779.823,1046,1172,126,-23.06,-23.06
37802.764,1046,1172,126,-19.75,-19.75
37820.715,1046,1172,126,-10.2,-10.2
37842.655,1046,1172,126,-11.36,-11.36
37879.562,1046,1172,126,-14.7,-14.7
37888.5,1046,1172,126,-12.22,-12.22
37919.45,1046,1172,126,-11.37,-11.37
37930.392,1045,1172,127,-14.24,-14.24
37951.368,1046,1172,126,-18.41,-18.41
37969.317,1046,1172,126,-18.24,-18.24
37998.243,1045,1172,127,-17.2,-17.2
38016.191,1044,1172,128,-19.56,-19.56
38037.103,1045,1172,127,-18.98,-18.98
38058.045,1044,1172,128,-18.29,-18.29
38079.025,1043,1172,129,-17.2,-17.2
38100.973,1043,1172,129,-25.32,-25.32
38140.862,1042,1172,130,-21.56,-21.56
38149.835,1043,1172,129,-26.56,-26.56
38166.792,1043,1172,129,-33.87,-33.87
38185.738,1043,1172,129,-35.91,-35.91
38209.674,1043,1172,129,-37.54,-37.54
38235.609,1043,1172,129,-31.61,-31.61
38254.556,1043,1172,129,-31.53,-31.53
38274.467,1042,1172,130,-29.31,-29.31
38293.45,1042,1172,130,-36.26,-36.26
38317.351,1042,1172,130,-29.83,-29.83
38335.338,1042,1172,130,-27.58,-27.58
38359.275,1042,1172,130,-28.48,-28.48
38379.22,1043,1172,129,-30.13,-30.13
38402.159,1044,1172,128,-30.96,-30.96
38422.072,1043,1172,129,-32.01,-32.01
38444.017,1043,1172,129,-33.88,-33.88
38463.958,1044,1172,128,-32.12,-32.12
38515.823,1044,1172,128,-35.2,-35.2
38522.836,1044,1172,128,-34.11,-34.11
38536.798,1044,1172,128,-34.32,-34.32
38561.716,1044,1172,128,-32.15,-32.15
38575.67,1044,1172,128,-36.63,-36.63
38594.611,1044,1172,128,-34.33,-34.33
38621.541,1044,1172,128,-33.95,-33.95
38641.484,1044,1172,128,-30.57,-30.57
38660.438,1044,1172,128,-32.98,-32.98
38691.35,1044,1172,128,-33.65,-33.65
38716.318,1044,1172,128,-34.17,-34.17
38727.322,1043,1172,129,-31.58,-31.58
38748.256,1043,1172,129,-33.71,-33.71
38767.183,1043,1172,129,-33.2,-33.2
38788.131,1043,1172,129,-32.47,-32.47
38811.065,1043,1172,129,-31.97,-31.97
38841.957,1043,1172,129,-33.14,-33.14
38853.917,1043,1172,129,-31.48,-31.48
38877.853,1043,1172,129,-30.73,-30.73
38894.807,1043,1172,129,-33.87,-33.87
38915.75,1043,1172,129,-32.84,-32.84
38940.69,1043,1172,129,-30.52,-30.52
38961.628,1043,1172,129,-32.98,-32.98
38983.603,1043,1172,129,-32.99,-32.99
39007.512,1043,1172,129,-38.8,-38.8
39022.469,1043,1172,129,-35.76,-35.76
39046.401,1042,1172,130,-33.79,-33.79
39069.339,1042,1172,130,-30.87,-30.87
39085.331,1042,1172,130,-35.13,-35.13
39108.288,1043,1172,129,-33.73,-33.73
39131.178,1042,1172,130,-32.47,-32.47
39160.131,1042,1172,130,-32.39,-32.39
39176.055,1042,1172,130,-33.06,-33.06
39204.013,1042,1172,130,-34.0,-34.0
39216.99,1042,1172,130,-36.71,-36.71
39242.876,1042,1172,130,-31.74,-31.74
39259.864,1042,1172,130,-35.48,-35.48
39279.811,1042,1172,130,-36.24,-36.24
39301.717,1042,1172,130,-30.04,-30.04
39326.651,1042,1172,130,-34.16,-34.16
39344.64,1043,1172,129,-34.1,-34.1
39365.546,1043,1172,129,-32.55,-32.55
39390.481,1042,1172,130,-36.44,-36.44
39409.464,1042,1172,130,-37.06,-37.06
39453.347,1043,1172,129,-34.56,-34.56
39460.293,1043,1172,129,-34.4,-34.4
39477.248,1044,1172,128,-35.51,-35.51
39499.227,1044,1172,128,-30.72,-30.72
39517.176,1044,1172,128,-31.84,-31.84
39543.084,1044,1172,128,-29.59,-29.59
39560.062,1043,1172,129,-35.15,-35.15
39580.979,1043,1172,129,-31.6,-31.6
39606.902,1042,1172,130,-27.9,-27.9
39629.841,1042,1172,130,-31.97,-31.97
39644.802,1042,1172,130,-35.93,-35.93
39667.773,1043,1172,129,-34.66,-34.66
39688.689,1042,1172,130,-36.92,-36.92
39710.661,1042,1172,130,-31.78,-31.78
39742.538,1042,1172,130,-25.58,-25.58
39753.545,1043,1172,129,-31.43,-31.43
39796.431,1043,1172,129,-37.08,-37.08
39806.385,1043,1172,129,-35.16,-35.16
39817.376,1043,1172,129,-35.25,-35.25
39842.299,1044,1172,128,-31.4,-31.4
39865.215,1044,1172,128,-26.75,-26.75
39883.196,1044,1172,128,-34.05,-34.05
39905.139,1045,1172,127,-41.19,-41.19
39925.071,1046,1172,126,-35.06,-35.06
39947.025,1045,1172,127,-24.45,-24.45
39966.976,1045,1172,127,-20.34,-20.34
39993.934,1045,1172,127,-27.02,-27.02
40009.86,1045,1172,127,-43.04,-43.04
40030.801,1044,1172,128,-31.85,-31.85
40054.739,1043,1172,129,-19.14,-19.14
40076.649,1044,1172,128,-14.7,-14.7
40095.6,1046,1172,126,-30.47,-30.47
40121.525,1047,1172,125,-33.13,-33.13
40140.476,1046,1172,126,-25.46,-25.46
40162.45,1045,1172,127,-23.02,-23.02
40181.4,1046,1172,126,-9.32,-9.32
40202.342,1046,1172,126,-18.57,-18.57
40228.237,1046,1172,126,-15.23,-15.23
40244.231,1045,1172,127,-0.61,-0.61
40266.173,1045,1172,127,9.99,9.99
40289.081,1046,1172,126,63.8,63.8
40308.026,1047,1172,125,68.95,68.95
40328.973,1047,1172,125,1.97,1.97
40346.96,1048,1172,124,-42.13,-42.13
40373.85,1048,1172,124,57.75,57.75
40393.835,1047,1172,125,87.49,87.49
40409.792,1048,1172,124,87.89,87.89
40442.685,1049,1172,123,72.31,72.31
40481.569,1051,1172,121,84.11,84.11
40487.583,1051,1172,121,75.78,75.78
40499.513,1051,1172,121,39.4,39.4
40519.5,1052,1172,120,26.2,26.2
40539.445,1053,1172,119,56.93,56.93
40556.4,1052,1172,120,21.9,21.9
40576.307,1052,1172,120,20.75,20.75
40597.268,1053,1172,119,15.51,15.51
40615.205,1055,1172,117,9.36,9.36
40636.148,1054,1172,118,11.98,11.98
40657.129,1054,1172,118,20.34,20.34
40683.032,1054,1172,118,8.61,8.61
40703.967,1056,1172,116,30.24,30.24
40720.959,1056,1172,116,10.51,10.51
40738.908,1055,1172,117,17.43,17.43
40768.827,1057,1172,115,20.63,20.63
40779.799,1058,1172,114,20.93,20.93
40797.715,1058,1172,114,14.94,14.94
40819.691,1058,1172,114,30.56,30.56
40842.601,1059,1172,113,28.96,28.96
40862.543,1059,1172,113,32.43,32.43
40879.532,1061,1172,111,38.0,38.0
40898.482,1061,1172,111,34.81,34.81
40918.397,1060,1172,112,28.59,28.59
40939.372,1060,1172,112,28.98,28.98
40961.313,1062,1172,110,25.99,25.99
40973.28,1061,1172,111,25.64,25.64
